id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
1652613,14039468411000111010000000U1,ENERGIA PETROGAS SA DE CV,ENERGIA PETROGAS SA DE CV,551111,Corporativos,5,CALLE,RICARDO PALMA,,RUB+N DAR-O,,TERRANOVA,,DOMINGO F SARMIENTO,2809,,,,,,COLONIA,PRADOS PROVIDENCIA,,,,44670,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,929,14,,,,Fijo,20.68613013,-103.3864072,2012-06
6859530,14039551112000092000000000U5,GRUPO BEDULI,GRUPO BEDULI SA DE CV,551112,Tenedoras de acciones,10,PROLONGACION,PROLONGACIÓN DE LAS AMÉRICAS,AVENIDA,MAR TIRRENO,AVENIDA,NINGUNO,AVENIDA,MANUEL ÁVILA CAMACHO,1600,,,,2,,COLONIA,CONTRY CLUB,EDIFICIO COMERCIAL Y DE SERVICIOS,1600,2,44610,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,30,4,,GRUPOBELUCONTABILIDAD@HOTMAIL.COM.MX,,Fijo,20.70420912,-103.3763346,2019-04
6339384,14120551112000011101000000U3,GRUPO EMPRESARIAL G SA DE CV,GRUPO EMPRESARIAL G SA DE CV,551112,Tenedoras de acciones,5,VIADUCTO,ANILLO PERIFÉRICO PONIENTE MANUEL GÓMEZ MORÍN,VIADUCTO,ECONOMOS,AVENIDA,GUADALUPE,CALLE,MISIÓN DE SAN LORENZO,335,,,,0,,COLONIA,RESIDENCIAL PLAZA GUADALUPE INN,,,,45030,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,1206,32,,,,Fijo,20.68387217,-103.4550918,2014-12
6516098,14120551111000181000000000U6,GRUPO GEPP,GRUPO GEPP SAPI DE CV,551111,Corporativos,5,CALLE,ESTHER TAPIA CASTELLANOS,CALLE,MARÍA ESTHER DE CASTELLANOS,PRIVADA,JOSÉ CASTAÑEDA,CALLE,EVA BRISEÑO,555,,,,,,COLONIA,SANTA FE,,,,45168,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,2685,12,,JOSAFAT.VAZQUEZ@GEPP.COM,WWW.GEPP.COM.MX,Fijo,20.71972197,-103.39386,2016-01
6337852,14039551112000011001000000U5,GRUPO SIMEC SA B DE CV,GRUPO SIMEC SAB DE CV,551112,Tenedoras de acciones,5,CALZADA,LÁZARO CÁRDENAS,CALZADA,MILO,CALLE,RAMAL DEL FERROCARRIL,CALLE,CAÑA,601,,EDIFICIO A,,,,COLONIA,LA NOGALERA,,,,44470,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,3730,20,,,,Fijo,20.63636778,-103.3418894,2010-07
6339437,14039551111000021001055214S6,MEGACABLE HOLDINGS,MEGACABLE COMUNICACIONES DE MEXICO SAB DE CV,551111,Corporativos,5,CALZADA,LÁZARO CÁRDENAS,OTRO (ESPECIFIQUE),OLIVO,OTRO (ESPECIFIQUE),TABACHÍN,CALLE,PASEO ABELARDO GARCÍA,1694,,,,0,,COLONIA,DEL FRESNO,,,,44900,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,2408,19,,DANIELA.RIVAS@MEGACABLE.COM.MX,WWW.MEGACABLE.COM.MX,Fijo,20.65092111,-103.3673565,2010-07
6877185,14067551112000021000000000U5,OPERADORA VACTUR,OPERADORA VACTUR SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,AVENIDA PASEO DE LA MARINA SUR,PRIVADA,SIN REFERENCIA,AVENIDA,PASEO DE LA MARINA NORTE,CALLE,NUEVO MALECÓN,220,,,,0,,COLONIA,MARINA VALLARTA,,,,48335,14,Jalisco,67,Puerto Vallarta,1,Puerto Vallarta                                                                                               ,726,10,,,,Fijo,20.65979465,-105.2489827,2019-04
9388292,14120551112000151000022626S7,RECRUITMENT BOOTH GALERIAS GUADALAJARA,NESPRESSO MEXICO SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,RAFAEL SANZIO,AVENIDA,PI. GALERÍAS GUADALAJARA,AVENIDA,IGANCIO L. VALLARTA,CALLE,TOULOSE LAUTREC,150,A,,,,,COLONIA,CAMICHINES VALLARTA,,,,45138,14,Jalisco,120,Zapopan,1,Zapopan                                                                                                       ,1225,23,,,,Fijo,20.67650548,-103.4297142,2022-11
8360120,14120551112000141000000000U8,SOPHIA HOLDINGS SA DE CV,,551112,Tenedoras de acciones,5,,PASEO DEL PACIFICO,CALLE,PASEO NORTE,AVENIDA,INGLATERRA,CALLE,PARQUE CENTRAL OESTE,670,,,,0,,PARQUE INDUSTRIAL,TECHNOLOGY PARK,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL GUADALAJARA TECHNOLOGY PARK,,45010,14,Jalisco,120,Zapopan,751,Guadalajara [Technology Park]                                                                                 ,5567,10,,,,Fijo,20.72628402,-103.495669,2019-11
1690498,14039561110002592011020660M4,TECH DATA,TECH DATA SERVICIOS S DE RL DE CV,551111,Corporativos,5,CALLE,RÍO MANZANARES,CALZADA,GONZÁLEZ GALLO,CALLE,RÍO ZULA,CALLE,RÍO ATOTONILCO,1594,,,,,,COLONIA,EL ROSARIO,,,,44890,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,4705,22,,,WWW.TECHDATA.COM.MX,Fijo,20.64039366,-103.3289088,2014-12
6187293,14039213119000072011000000U2,TENEDORA TECK MEXICO,TENEDORA TECK MEXICO SA DE CV,551112,Tenedoras de acciones,10,CALLE,NEBULOSA,AVENIDA,PASEO DE LA ARBOLEDA,CALLE,FIRMAMENTO,CALLE,LA LUNA,2802,,,,0,,COLONIA,JARDINES DEL BOSQUE,,,,44520,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,1768,9,,,,Fijo,20.66497629,-103.3906688,2010-07
9291671,14039551112000131000000000U1,WPHG MEXICO,WPHG MEXICO S DE RL DE CV,551112,Tenedoras de acciones,5,AVENIDA,DE LAS AMERICAS,CALLE,MAR MEDITERRANEO,AVENIDA,PATRIA,CALLE,MAR CARIBE,1536,,CONDOMINIO AMERICAS,PISO 8,,,COLONIA,COUNTRY CLUB,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO AMERICAS,SN,44610,14,Jalisco,39,Guadalajara,1,Guadalajara                                                                                                   ,30,4,,,,Fijo,20.70579147,-103.376814,2020-11
6355147,15054551111000024002026084S8,ALFA CORPORATIVO EMPRESARIAL SA DE CV,ALFA CORPORATIVO EMPRESARIAL SA DE CV,551111,Corporativos,250,CALLE,BENITO JUÁREZ,CALLE,REAL DE ARCOS,CALLE,ESTEFANÍAS,CALLE,NINGUNO,1001,,,,501,,COLONIA,SAN FRANCISCO COAXUSCO,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE ZERO,SN,52158,15,México,54,Metepec,34,San Francisco Coaxusco                                                                                        ,883,3,,GERMAN.FLORES@ALFAMEXICO.MX,WWW.ALFAMEXICO.MX,Fijo,19.26449481,-99.62311477,2012-06
9299190,15095551111000021000000000U7,ALMACEN DE CERAMICA ALBERTO,,551111,Corporativos,5,CALLE,VICENTE GUERRERO,CERRADA,VICENTE GUERRERO,CALLE,SAN AGUSTIN,CALLE,SAN ANTONIO,,SN,,,,,LOCALIDAD,SANTIAGO CUAUTLALPAN,,,,54650,15,México,95,Tepotzotlán,26,Santiago Cuautlalpan                                                                                          ,301,9,,,,Fijo,19.68449415,-99.28957027,2020-11
9184095,15051551111000011000054870S1,ALSEA,ALSEA SAB DE CV,551111,Corporativos,5,CALLE,tollocan,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,198,SN,,,0,,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL LERMA,,,,52000,15,México,51,Lerma,1,Lerma de Villada                                                                                              ,186,19,,,,Fijo,19.28662801,-99.54309467,2019-11
9302102,15058551111000051000000000U2,BODEGA,,551111,Corporativos,5,CALLE,AZCAPOTZALCO,CALLE,GLORIETA DE PETROLEOS,CALLE,AVENIDA PANTITLAN,CALLE,SANTA JULIA,300,,,,0,,COLONIA,VICENTE VILLADA,,,,57710,15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl                                                                                         ,990,19,,,,Fijo,19.3919892,-99.01056047,2020-11
9302065,15033551111000071000000000U3,BODEGA DE PLASTICO,,551111,Corporativos,5,CALLE,ABEDUL,CALLE,FILOMENO MATA,CALLE,TULE,CALLE,PIRULES,3,,,,,,COLONIA,LA PALMA,,,,55517,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,3426,17,,,,Fijo,19.55923819,-99.05997593,2020-11
9306510,15033551111000081000000000U2,BODEGAS,,551111,Corporativos,5,CALLE,NINGUNO,AVENIDA,ACUEDUCTO,CARRETERA,MEXICO-PACHUCA,CALLE,ZAPATA,0,SN,,,0,,COLONIA,LA PALMA,,,,55507,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,3426,22,,,,Fijo,19.55998115,-99.05692972,2020-11
9307945,15104551111000121000000000U5,BURGER KING,OPERADORA DE FRANQUICIAS ALSEA SA,551111,Corporativos,5,BOULEVARD,MANUEL AVILA CAMACHO (AUTOPISTA MEXICO-QUERETARO),CALLE,MARIO COLIN,AVENIDA,AVENIDA DE LOS MAESTROS,AVENIDA,AVENIDA DE LOS MAESTROS,2610,,,PISO 1,,,COLONIA,SAN ANDRES ATENCO,CENTRO Y PLAZA COMERCIAL,PLAZA SENTURA,,54040,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla                                                                                                  ,1809,28,,,,Fijo,19.54011702,-99.21488247,2020-11
9287286,15057551111000111000000000U6,BURGER KING,OPERADORA DE FRANQUICIAS ALSEA SA DE CV,551111,Corporativos,5,CALLE,NINGUNO,PRIVADA,NINGUNO,CALLE,TRASMICIONES MILITARES,CALLE,NINGUNO,84,,,,,,OTRO (ESPECIFIQUE),CUATRO CAMINOS,,,,53489,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez                                                                                           ,368,2,,,,Fijo,19.45870445,-99.21552874,2020-11
9270294,15057551111000101000000000U7,BURGER KING,OPERADORA DE FRANQUICIAS ALSEA SA DE CV,551111,Corporativos,5,CALLE,NINGUNO,PRIVADA,NINGUNO,CALLE,TRASMICIONES MILITARES,CALLE,NINGUNO,,SN,,,,,OTRO (ESPECIFIQUE),CUATRO CAMINOS,,,,53489,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez                                                                                           ,368,2,,,,Semifijo,19.45729096,-99.21509168,2020-11
9291601,15121551111000021000000000U1,BURGER KING CENRO MAGNO,OPERADORA DE FRANQUICIAS ALSEA SA DE CV,551111,Corporativos,5,CALLE,HACIENDA DE SIERRA VIEJA,CALLE,HACIENDA XALPA,OTRO (ESPECIFIQUE),,CALLE,NINGUNO,2,,,PLANTA BAJA,,,FRACCIONAMIENTO,HACIENDA DEL PARQUE,CENTRO Y PLAZA COMERCIAL,GALERIAS PERINORTE,,54769,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli                                                                                            ,1231,37,,,,Fijo,19.60122589,-99.19064123,2020-11
9304542,15081551111000022000000000U5,CATERPILAR,CATERPILLAR CORPORATIVO MEXICO ,551111,Corporativos,10,CARRETERA,MEXICO-PACHUCA,OTRO (ESPECIFIQUE),CULTIVO,OTRO (ESPECIFIQUE),CULTIVO,OTRO (ESPECIFIQUE),N/A,,SN,,,,,AMPLIACION,LA PALMA,,,,55755,15,México,81,Tecámac,66,Ampliación la Palma [Zona Industrial]                                                                         ,503,3,,,,Fijo,19.79633918,-98.97261724,2020-11
9282205,15106551111000062000000000U6,COCA COLA FEMSA DEPOSITO,COCA COLA FEMSA SA DE CV,551111,Corporativos,10,CALLE,LEONARDO DA VINCI,AVENIDA,PASEO VICENTE LOMBARDO TOLEDANO,CALLE,NINGUNO,CALLE,NINGUNO,0,SN,,,0,,PARQUE INDUSTRIAL,BUENAVISTA,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL SAN ANTONIO BUENAVISTA,,50010,15,México,106,Toluca,86,Santa Ana Tlapaltitlán                                                                                        ,4210,8,,,,Fijo,19.30506705,-99.61437831,2020-11
9309832,15121551111000042000000000U7,COCA -COLA FEMSA S.A.B. DE C.V.,COCA -COLA FEMSA SAB DE CV,551111,Corporativos,10,CALLE,TIBURON,CALLE,DELFIN,CALLE,BARRACUDA,CALLE,DELFÍN,0,SN,,,0,,PARQUE INDUSTRIAL,INDUSTRIAL CUAMATLA,,,,54730,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli                                                                                            ,267,12,,,,Fijo,19.66460756,-99.18715584,2020-11
9293995,15121551111000051000000000U8,COCA-COLA FEMSAS.A.B. DE C.V.,COCA-COLA FEMSA SAB DE CV,551111,Corporativos,5,CALLE,DELFIN,CALLE,TIBURON,CALLE,NINGUNO,AVENIDA,ANTOINE LAVOISIER,,SN,,,,,PARQUE INDUSTRIAL,ZONA INDUSTRIAL,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL CUAMATLA,,54730,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli                                                                                            ,267,2,,,,Fijo,19.66355851,-99.18798582,2020-11
9305088,15013551111000014000000000U5,COMISION FEDERAL DE ELECTRICIDAD,COMISION FEDERAL DE ELECTRICIDAD ,551111,Corporativos,50,CALLE,ESTADO DE MEXICO,AVENIDA,PIONEROS DEL COOPERATIVISMO,CALLE,PALMA,OTRO (ESPECIFIQUE),SIN REFERENCIA,0,SN,,,0,,COLONIA,BARRIO NORTE,,,,52960,15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos                                                                                           ,1728,11,,,,Fijo,19.56033858,-99.25694309,2020-11
9187714,15104551111000107000000000U4,CORPORACIÓN ZAPATA,CORPORACIÓN ZAPATA SA DE CV,551111,Corporativos,10,AVENIDA,SOR JUANA INÉS DE LA CRUZ,AVENIDA,RIVA PALACIO,CALLE,ROBERTO FULTON,AVENIDA,MARIO COLÍN,25,,FORD ZAPATA,PLANTA BAJA,,,COLONIA,CENTRO TLANEPANTLA,,,,54000,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla                                                                                                  ,1885,35,5585483971,AGARCIAM@ZAPATA.COM.MX,WWW.ZAPATA.COM,Fijo,19.53884526,-99.20140641,2019-11
9309002,15106551111000052000000000U7,CORPORATIVO JURIDICO,CORPO ,551111,Corporativos,10,CALLE,MELERO Y PIÑA,CALLE,GUILLERMO PRIETO,CALLE,EMILIO CARRANZA,CALLE,IGNACIO PÉREZ,808,,,,,,COLONIA,BARRIO SAN SEBASTIAN,,,,50090,15,México,106,Toluca,1,Toluca de Lerdo                                                                                               ,468,3,,,,Fijo,19.28760918,-99.63902837,2020-11
6355148,15106551111000015000000000U4,CORPORATIVO LA MODERNA,CORPORATIVO LA MODERNA SA DE CV,551111,Corporativos,100,CALLE,LEANDRO VALLE,CALLE,DOCTOR ROSALÍO BACA,AVENIDA,LERDO DE TEJADA,CALLE,ALBERTO GARCÍA,404,,,,,,COLONIA,REFORMA Y FERROCARRILES NACIONALES,,,,50070,15,México,106,Toluca,1,Toluca de Lerdo                                                                                               ,415,2,7228803481,LROJAS@LAMODERNA.COM.MX,,Fijo,19.29439749,-99.6402838,2010-07
6355153,15106551112000011000000000U1,CORPORATIVO PAVISA SA DE CV,CORPORATIVO PAVISA SA DE CV,551112,Tenedoras de acciones,5,CALLE,GENERAL AGUSTIN MILLAN,BOULEVARD,MANUEL AVILA CAMACHO,AVENIDA,16 DE SEPTIEMBRE,CALLE,5,10,,,,0,,COLONIA,SAN ANDRÉS ATOTO,,,,53370,15,México,106,Toluca,1,Toluca de Lerdo                                                                                               ,449,33,,,WWW.PAVISA.COM.MX,Fijo,19.28928245,-99.66309004,2014-12
6228136,15106551111000021001000000U2,CORPORATIVO SALONES ALVI TOLUCA,CORPORATIVO SALONES ALVI TOLUCA ,551111,Corporativos,30,AVENIDA,LÓPEZ PORTILLO,CALLE,INDEPENDENCIA,AVENIDA,NAUCALPAN,CALLE,INDEPENDENCIA,318,,,,0,,COLONIA,SAN LORENZO TEPALTITLAN,,,,50010,15,México,106,Toluca,75,San Lorenzo Tepaltitlán                                                                                       ,4102,8,,,,Fijo,19.31929623,-99.62753808,2014-12
6234094,15037551111000021001000000U9,EIGER ASESORES INTERNACIONALES,EIGER ASESORES INTERNACIONALES SA DE CV,551111,Corporativos,10,CALLE,AVENIDA LOMAS ANÁHUAC,CALLE,AVENIDA MAGNO CENTRO,CALLE,AVENIDA LOMAS ANÁHUAC,AVENIDA,AVENIDA LOMAS ANÁHUAC,14,,4,PISO 4,404,,COLONIA,SAN FERNANDO LA HERRADURA,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,404,52765,15,México,37,Huixquilucan,71,Naucalpan de Juárez                                                                                           ,98,40,,GRACIELA_SANCHEZ22@YAHOO.COM.MX,,Fijo,19.40166005,-99.27153163,2011-03
9235434,15062551112000011000000000U6,EMPRESA TENEDORA,UNIGEL HOLDINGS ,551112,Tenedoras de acciones,5,AVENIDA,ACUEDUCTO DEL ALTO LERMA,CALLE,NINGUNO,CARRETERA,CAPULHUAC SANTIAGO TIANGUISTENCO,CALLE,NINGUNO,0,SN,,,,,ZONA INDUSTRIAL,OCOYOACAC,ZONA INDUSTRIAL,ZONA INDUSTRIAL OCOYOACAC,,52740,15,México,62,Ocoyoacac,12,Estación Maclovio Herrera                                                                                     ,103,1,,,,Fijo,19.27847237,-99.48475526,2020-04
9309087,15033551112000071000000000U1,"EMPRESAS CABLEVISION, S.A.B. DE C.V.  CONTROLADORA DE ACCIONES",EMPRESAS CABLEVISION CONTROLADORA DE ACCIONES S.A.B. DE C.V.,551112,Tenedoras de acciones,5,CARRETERA,MEXICO-TEXCOCO,CALLE,NINGUNO,CARRETERA,MEXICO PIRAMIDES,CALLE,NINGUNO,,SN,,,,,FRACCIONAMIENTO,HEROES ECATEPEC SECCION 3,,,,55023,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,4617,44,,,,Fijo,19.61492869,-99.01877227,2020-11
6348843,15037551111000011001000000U0,FOMENTO INTEGRAL,FOMENTO INTEGRAL SA DE CV,551112,Tenedoras de acciones,10,CALLE,AVENIDA LOMAS ANÁHUAC,CALLE,AVENIDA MAGNO CENTRO,CALLE,AVENIDA LOMAS ANÁHUAC,CALLE,AVENIDA LOMAS ANÁHUAC,14,,4,PISO 4,401,,COLONIA,SAN FERNANDO LA HERRADURA,EDIFICIO COMERCIAL Y DE SERVICIOS,CORPORATIVA INTERLOMAS,,52765,15,México,37,Huixquilucan,71,Naucalpan de Juárez                                                                                           ,98,40,,FOMENTO.INTEGRA@GMAIL.COM,,Fijo,19.40134196,-99.27110546,2011-03
6862962,15033551112000021000000000U6,GRUPO ALFAR,GRUPO ALFAR SA DE CV,551112,Tenedoras de acciones,5,CALLE,AV. INDUSTRIA AUTOMOTRIZ,CALLEJON,A SAN PEDRO,CALLE,TENOCHTITLAN,CALLE,5 DE MAYO,202,,,,0,,PARQUE INDUSTRIAL,EL COECILLO,,,,50200,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,4886,1,,JALVAREZ@AVANTETEXTIL.COM,,Fijo,19.5637047,-99.04588,2019-04
6228068,15057551111000061001000000U3,GRUPO CAROLINA,GRUPO CAROLINA SA,551111,Corporativos,30,CALLE,BOULEVARD MANUEL ÁVILA CAMACHO,AVENIDA,AVENIDA DE LOS REMEDIOS,CALLE,CUAUTITLAN,CALLE,CUAUTITLAN,570,,,,,,COLONIA,EL  CONDE,,,,53500,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez                                                                                           ,1544,22,,,WWW.GRUPOCAROLINA.COM.MX,Fijo,19.47152941,-99.22804282,2014-12
6349053,15104551112000021000000000U5,GRUPO CIK SA DE CV,GRUPO CIK SA DE CV,551112,Tenedoras de acciones,5,CALLE,TENAYUCA,CALLE,12,CALLE,EMILIO CÁRDENAS,CALLE,IGNACIO LÓPEZ RAYÓN,1,,,,101,,COLONIA,INDUSTRIAL TLALNEPANTLA,,,,54030,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla                                                                                                  ,393,21,,SHERNANDEZ@FOLMEX.COM.MX,,Fijo,19.54264434,-99.2001514,2010-07
6349039,15024551111000017002016193S5,GRUPO VASCONIA,GRUPO VASCONIA SAB,551111,Corporativos,5,AVENIDA,16 DE SEPTIEMBRE,AVENIDA,ENRIQUE DUNANT,CALLE,ALFONSO REYES,CALLE,FERRONALES,346,,,,0,,COLONIA,EL PARTIDOR,,,,54879,15,México,24,Cuautitlán,1,Cuautitlán                                                                                                    ,51,1,,DSUAREZ@GRUPOVASCONIA.COM,,Fijo,19.66329884,-99.18151883,2014-12
6352074,15104551111000044001000000U9,INDUSTRIAS CH SAB DE CV,INDUSTRIAS CH SAB DE CV,551111,Corporativos,50,CALLE,PADRE AGUSTÍN PRADA (AGUSTÍN MELGAR),CALLE,HIDALGO,CALLE,LATERAL CEYLÁN,CALLE,VÍA GUSTAVO BAZ,23,,,,,,ZONA INDUSTRIAL,INDUSTRIAL NIÑOS HÉROES,ZONA INDUSTRIAL,ZONA INDUSTRIAL BARRIENTOS,,54130,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla                                                                                                  ,20,2,,MANUEL.HERNANDEZ@INDUSTRIASCH.COM.MX,,Fijo,19.56096617,-99.19735337,2010-07
6349048,15057551111000071001000000U2,KE CASAS,KE CORPORACION SA DE CV,551111,Corporativos,10,CALLE,COFRE DE PEROTE,CALLE,FUENTE DE MOLINO,CALLE,FUENTE DE MOLINO,CALLE,COFRE DE PEROTE,1,,3,PLANTA BAJA,6,,COLONIA,LOMAS DE TECAMACHALCO,OTRO CONGLOMERADO,LA PLACITA,6,53950,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez                                                                                           ,508,23,,GARCHUNDIA@KECO.COM.MX,,Fijo,19.42869469,-99.22705848,2014-12
6348855,15013551112000011101000000U9,MEXICHEM SAB,MEXICHEM SC DE RL DE CV,551112,Tenedoras de acciones,250,BOULEVARD,MANUEL ÁVILA CAMACHO O AUTOPISTA MÉXICO-QUERÉTARO,CALLE,MARIO COLÍN,AVENIDA,AVENIDA DE LOS MAESTROS,AVENIDA,AVENIDA DE LOS MAESTROS,2610,TORRE B PISO 14,,,,,COLONIA,SAN ANDRES ATENCO,ZONA INDUSTRIAL,ZONA INDUSTRIAL LA LOMA,,54060,15,México,104,Tlalnepantla de Baz,1,Tlalnepantla                                                                                                  ,1809,28,,CARMEN.GARRIDO@ORBIA.COM,WWW.MEXICHEM.COM,Fijo,19.53803489,-99.2113293,2010-07
9388293,15037551112000021000022626S7,RECRUITMENT BOOTH INTERLOMAS,NESPRESSO MEXICO SA DE CV,551112,Tenedoras de acciones,5,AVENIDA,DE LA BARRANCA,BOULEVARD,INTERLOMAS,AVENIDA,CLUB DE GOLF LOMAS,AVENIDA,JESÚS DEL MONTE,6,A,,,,,COLONIA,EX HACIENDA JESUS DEL MONTE,,,,52787,15,México,37,Huixquilucan,71,Naucalpan de Juárez                                                                                           ,558,3,,,,Fijo,19.39695617,-99.28096212,2022-11
9313067,15121551111000034000000000U4,SUBESTACION ELECTRICA CUAUTITLAN,COMISION FEDERAL DE ELECTRICIDAD ,551111,Corporativos,50,PRIVADA,NINGUNO,AVENIDA,HUEHUETOCA,CALLE,NINGUNO,CALLE,INTERCEPTOR PONIENTE,0,SN,,,0,,PUEBLO,ZONA INDUSTRIAL XHALA,,,,54714,15,México,121,Cuautitlán Izcalli,1,Cuautitlán Izcalli                                                                                            ,013A,5,,,,Fijo,19.68170412,-99.18683877,2020-11
9301048,15033551111000092000000000U9,SUSHITTO,SUSHI ITTO MEXICO CORPORATIVO S DE RL DE CV,551111,Corporativos,10,AVENIDA,INSURGENTES,CALLE,NINGUNO,AVENIDA,PASEO DE LAS AMERICAS,CERRADA,NINGUNO,,SN,,PLANTA BAJA,,,FRACCIONAMIENTO,LAS AMERICAS,CENTRO Y PLAZA COMERCIAL,PASEO VENTURA,,55076,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,4941,2,,,,Fijo,19.58124541,-99.01781717,2020-11
6348830,15057551112000046011020660S2,TECH DATA,TECH DATA SERVICIOS S DE RL DE CV,551111,Corporativos,100,CALLE,SIPOREX,CALLE,CAMINO A LA MONTAÑA,CALLE,ALCE BLANCO,AVENIDA,NEGRA MODELO,2,,,,9,,ZONA INDUSTRIAL,ALCE BLANCO,ZONA INDUSTRIAL,ZONA INDUSTRIAL ALCE BLANCO,9,53370,15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez                                                                                           ,1474,34,,,,Fijo,19.47979251,-99.22697149,2011-03
8901483,15033551112000067000006629S9,UNILEVER HOLDING MEXICO,UNILEVER DE MEXICO S DE RL DE CV,551112,Tenedoras de acciones,251,AVENIDA,AVENIDA TEPALCAPA,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,2,,,,,,CIUDAD,NINGUNO,,,,54900,15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos                                                                                           ,4886,1,,,,Fijo,19.5637047,-99.04588,2019-11
9291101,16053551111000122000000000U1,CORPORATIVO ADMINISTRATIVO FASHION NEW S. DE R.L.,CORPORATIVO ADMINISTRATIVO FASHION NEW S DE RL ,551111,Corporativos,10,CALLE,VENEZUELA,AVENIDA,PERU,AVENIDA,PANAMA,AVENIDA,LAS AMÉRICAS,171,,,,,,COLONIA,LAS AMERICAS,,,,58270,16,Michoacán de Ocampo,53,Morelia,1,Morelia                                                                                                       ,999,4,,ADMON.BUSINESS@GMAIL.COM,,Fijo,19.68893337,-101.1569553,2020-11
6359274,16053551111000101000000000U5,CORPORATIVO DUNZA,DUNZA INMOBILIARIA SA DE CV,551111,Corporativos,5,AVENIDA,CUMBRE DE LAS NACIONES,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),MANZANA 800,500,,,,0,,FRACCIONAMIENTO,TRES MARIAS,,,,58254,16,Michoacán de Ocampo,53,Morelia,424,Trojes de Izcalán                                                                                             ,77,800,,CONTABILIDAD@DUNZA.COM.MX,NINGUNO,Fijo,19.7176628,-101.1171442,2014-12
6359124,16053551111000095002000000U9,CORPORATIVO GASOMICH,CORPORATIVO GASOMICH SA DE CV,551111,Corporativos,5,AVENIDA,ALFREDO ZALCE,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),TRES MARÍAS NORTE,OTRO (ESPECIFIQUE),MANZANA 800,4485,SN,3,PISO 3,,,FRACCIONAMIENTO,EMPRESARIOS MICHOACANOS,,,,58254,16,Michoacán de Ocampo,53,Morelia,283,Villa Karla                                                                                                   ,77,800,,JOSE.GARCIA@GOSOMICH.COM.MX,NINGUNO,Fijo,19.71929399,-101.12087,2014-12
